u v w
6286505830 6286505831 122.917
6286505831 5538061600 58.104
6286505831 6286505832 140.001
6286505832 6286505817 125.849
6286505832 2080504004 389.296
6286505834 6286505818 203.033
6286505834 7640795806 108.583
6286505838 3126263351 191.016
6286505838 6286505819 375.223
6299428547 3154099111 8.475
6299428547 6299428550 372.516
6299428550 4417554565 324.113
6299428550 6299428555 355.971
6299428554 4417554566 4.232
6299428554 5385380212 135.218
6299428555 4417554566 3.357
6387037722 1643446390 13.131
6387037722 3993371470 304.675
6396806468 3373578303 394.973
6446289885 6446289886 21.876
6446289885 623882263 259.494
6446289886 6446289888 9.861
6446289886 1803204942 159.929
6446289887 6446289885 7.468
6446289888 6446289887 22.675
6446289888 6446289889 48.179
6446289889 9176345238 458.905
6446289893 6446289888 41.541
6446289893 6446289889 63.979
6446289897 623882260 14.39
6446289897 623882267 64.369
6446475935 5389555067 644.873
6446475941 6080176752 55.886
6446571398 1731001854 828.527
6446571402 1668894111 95.003
6446571415 8248528826 657.118
6446571415 7739775330 272.892
6452869482 5433628833 74.85
6452869986 6452869482 111.744
6452869986 262729866 74.912
6452869987 7130689860 500.443
6452869991 1539970875 59.959
6452869991 6452869987 88.698
6452869993 9189713175 362.806
6452869996 1823386251 386.926
6452869996 6452869993 56.005
6452870001 6452870002 14.88
6452870002 3780991892 33.436
6452870002 6286505828 17.401
6452898407 1643025154 682.507
6468475585 6468475617 1172.526
6468475585 6468475594 1182.463
6468475594 8240349604 3787.541
6468475604 6468475607 1071.21
6468475604 6468475594 1523.735
6468475607 5743281956 8601.021
6468475617 8240349572 1433.32
6468475620 6468475607 1368.185
6468475620 6468475617 719.049
6468498661 8547888121 3762.801
6468498661 9710579184 373.744
6468498666 10166766154 3217.851
6468498678 6468499900 606.99
6468498684 6468498678 676.902
6468498684 9710616488 545.942
6468499889 6468498684 266.766
6468499889 9710596757 784.335
6468499897 6468499891 622.082
6468499897 6468499900 691.653
6468499900 1773443452 8998.709
6481406831 7902323225 55.461
6481406831 7902323203 17.537
6481406835 7902330154 515.738
6481406849 5518756751 413.111
6482584422 4716832909 222.067
6482584423 1559777603 31.668
6482584423 6482584422 32.243
6482588101 5368429398 22.929
6482588101 6482588106 46.719
6482588106 676010649 246.195
6486133700 3327877886 207.308
6486133700 3327877885 59.693
6486133711 1812985184 35.519
6486133711 1812985200 18.411
6486133716 2079982559 7.155
6486133717 1812985261 240.882
6486133717 6486133716 25.158
6486133720 2080070541 70.884
6486133720 1767501234 12.809
6486133720 5174893031 53.673
6486152011 6486152012 92.155
6486152012 3151161902 313.925
6502428097 1696907761 161.659
6502428097 10253125192 98.987
6502428109 10253125259 221.488
6506478726 3327875658 118.462
6506478726 3327878399 340.751
6537354540 6537354541 9.633
6537354540 9160823382 417.214
6537354541 5368429402 25.681
6579949679 6446289887 499.024
6579949679 3134635973 1706.516
6700023589 6700023592 15.326
6700023589 5743300056 537.366
6700023592 5743300102 47.744
6716178057 4329857849 98.68
6716178057 6716178064 116.949
6716178064 4329857847 230.528
6716178065 9189713174 71.749
6716178065 6897182829 27.139
6716178066 6203640816 7.645
6716178066 8840724931 36.397
6716178067 8840724925 37.37
6716178067 6716178066 10.682
6716178071 4329857849 14.916
6716178071 6716183952 55.231
6716178077 8840724959 63.146
6716178077 4329857873 16.892
6716178078 6716203298 14.626
6716178078 8840724970 34.794
6716178082 4329861398 11.91
6716178082 8162317350 143.769
6716178084 6716203285 17.511
6716178084 6716183924 44.335
6716183915 6716203285 35.83
6716183915 6716183917 49.461
6716183917 8162317395 198.929
6716183918 5385382439 33.596
6716183918 6716183920 45.017
6716183920 5385382437 622.75
6716183921 6716178084 37.304
6716183921 6716183924 59.051
6716183924 8162317357 214.549
6716183925 6716183928 53.936
6716183925 4329857877 40.94
6716183928 4329861398 350.24
6716183929 6716203320 46.899
6716183929 6716183932 68.372
6716183932 6716183925 560.715
6716183933 4329857879 54.65
6716183933 6716183937 72.783
6716183937 4329861399 342.651
6716183938 6716203312 41.634
6716183938 6716183942 50.611
6716183942 8840724981 603.468
6716183943 6716203313 52.334
6716183943 6716183947 83.968
6716183947 6716203317 294.548
6716183948 6716178071 45.422
6716183948 6716183952 77.035
6716183952 8840724920 344.343
6716183953 4329857848 12.407
6716183953 6716183967 60.08
6716183957 6716183938 217.676
6716183959 4329857848 53.68
6716183959 6716183963 59.317
6716183963 4329857851 289.716
6716183964 6716183953 41.38
6716183964 6716183967 90.013
6716183967 6716183957 297.24
6716203285 5385382439 12.837
6716203285 6716183917 32.435
6716203297 4329857866 15.802
6716203297 8840724980 32.712
6716203298 8840724975 39.55
6716203298 6716203297 14.373
6716203303 4329861396 237.137
6716203303 8840724971 401.685
6716203308 8162317364 188.943
6716203312 6716183942 42.54
6716203312 6716203313 17.057
6716203313 6716178071 13.663
6716203313 6716183947 45.401
6716203317 4329861399 10.744
6716203317 6716183929 339.126
6716203320 5385382437 17.664
6716203320 6716183932 46.066
6776525418 4417859759 114.515
6776525418 7095122914 120.554
6871194238 1729761594 64.162
6871194238 6871194257 886.535
6871194255 6871194238 162.689
6871194255 6871194257 738.82
6871194257 3730668734 200.992
6871194259 10253125224 253.706
6871428682 6871476185 49.322
6871428682 4056586452 4.605
6871476185 1429918667 39.164
6871476190 1781372223 56.7
6871476190 3634485186 38.27
6871476192 7682486702 700.998
6871476192 4056586441 22.949
6871476200 3154110906 821.81
6871476200 1781372223 40.481
6875572539 6875572540 496.697
6875572539 3203969096 418.514
6875572540 6875572544 424.278
6875572541 6875572542 415.34
6875572541 2966917211 848.823
6875572542 6875572556 355.973
6875572542 6875572543 8.455
6875572543 6875572544 472.845
6875572543 6875572539 422.597
6875572544 6875572545 10.959
6875572544 3203968822 419.838
6875572545 3021399940 1286.882
6875572546 3203968826 55.392
6875572546 6875572550 73.54
6875572550 9644748186 103.688
6875572551 3203968824 55.113
6875572551 6875572555 79.529
6875572555 6875572543 361.791
6875572556 3203968825 54.905
6875572556 6875572560 73.322
6875572560 6176539945 320.087
6875572561 3203968943 55.989
6875572561 6875572565 83.101
6875572565 9644748148 85.388
6875572566 6875572567 9.216
6875572566 3021324777 478.022
6875572567 8066006424 178.759
6875572567 3021405349 469.152
6875572568 6875572569 10.547
6875572568 8066006429 314.486
6875572569 9644748124 201.782
6875572569 9644748157 223.765
6875572570 6875644511 30.961
6875644334 6875644337 6.535
6875644337 8447249938 34.835
6875644337 5429583880 974.514
6875644338 9136058029 2887.176
6875644380 9503950946 35.399
6875644380 9503950937 27.522
6875644487 6875644509 35.639
6875644487 3203969107 1183.145
6875644488 6875644487 9.687
6875644488 8884001369 764.904
6875644509 6875644510 9.926
6875644509 7902430379 432.48
6875644510 6875644488 36.475
6875644511 3203968945 497.339
6876027512 6876027514 42.76
6876027512 6876027509 33.261
6876027514 3216709453 124.901
6876027515 847909078 57.224
6876027515 6876027518 81.277
6876027523 8450164508 256.612
6897182829 6897182830 12.824
6897182830 3419845917 27.292
6897182830 5522902900 72.544
6897192808 8162317122 64.115
6897192808 8162317422 26.588
6897192812 1823386221 60.4
6897192812 6897192814 67.329
6897192813 1432289930 362.225
6897192814 4827589988 567.263
6897192814 6897192813 102.057
6897192815 9236263856 325.847
6897192815 4827589985 268.773
6913922228 261680259 305.215
6913922228 6913922231 163.479
6932138976 5367731132 462.852
6932138976 5368194551 1695.122
7122945515 9846575006 35.402
7122945515 7817671240 10.52
7130561982 1823386250 327.484
7130561982 2350036425 281.382
7130689860 3387885017 29.818
7130689860 7130689864 50.156
7130689864 3387885020 1115.155
7130689865 3387885018 32.25
7130689865 7130689868 42.758
7130689868 6452898407 574.344
7130689869 3387885016 37.074
7130689869 7130689873 52.577
7130689873 3387885014 266.156
7130689874 3387885015 46.624
7130689874 7130689878 62.555
7130689878 6452869986 480.375
7130689880 8617218869 27.356
7131786542 7902421882 260.15
7223638180 6468475585 8172.461
7237147589 7237147597 12.631
7237147589 7494139940 65.14
7237147593 7237147595 24.385
7237147593 2080491800 89.108
7237147595 10121638009 846.777
7237147597 2080491740 20.509
7237147597 7494139953 49.714
7237147598 2080491740 36.098
7237147598 7237147601 55.842
7237147601 7237147593 54.983
7237147664 7237147667 24.061
7237147664 1811817624 1381.052
7237147667 1794222839 23.809
7237147667 3627246876 2249.328
7238867166 2070947092 179.645
7238867170 1904966144 400.048
7238867170 7238867172 36.571
7238867172 7238867175 37.241
7238867175 7238867170 44.549
7238867176 7238867182 54.817
7238867176 7238867179 43.377
7238867179 7238867182 41.523
7238867179 7238867172 463.094
7238867182 1539971101 471.488
7238911388 7238911390 101.064
7238911388 7238911399 201.676
7238911391 2013089294 640.366
7238911391 7238911388 570.928
7238911400 1784836013 109.97
7238911400 7238911407 373.431
7238911406 5521979626 250.559
7238911407 7238911408 472.924
7238911407 7238911406 415.976
7239029375 7239029381 59.901
7239029375 7239029378 50.141
7239029378 7239029381 56.871
7239029378 7239038299 214.162
7239029381 1429918695 425.217
7239038286 7239038300 392.641
7239038286 7239029375 384.135
7239038299 7239038300 510.153
7239038299 7239038285 152.589
7239038300 7239038298 327.66
7239038300 7239038340 107.919
7239038307 5218024412 267.022
7239038307 7239038310 347.543
7239038310 7239038362 264.789
7239038310 7239038368 394.877
7239038314 8919967159 112.243
7239038314 7239038375 360.003
7239038316 2080373800 17.187
7239038316 7239038286 140.617
7239038322 7239038342 41.016
7239038322 7239038334 11.81
7239038328 7239038316 16.505
7239038328 7239038354 246.297
7239038334 7239038352 44.381
7239038334 7239038346 41.317
7239038340 7239038349 2.357
7239038340 7239038342 50.192
7239038342 7239038355 156.096
7239038343 7239038334 44.952
7239038343 7239038346 65.844
7239038346 7239038352 59.962
7239038346 7239038307 356.483
7239038347 7239038322 44.542
7239038347 7239038349 56.607
7239038349 7239038322 32.438
7239038352 7239038356 138.987
7239038354 5218024412 399.276
7239038354 7239038343 155.072
7239038355 7239038354 10.281
7239038355 7239038316 245.599
7239038356 7239038357 399.953
7239038356 7239038347 495.699
7239038357 7239038307 268.802
7239038357 7239038360 312.071
7239038360 7239038363 228.522
7239038360 7239038362 331.117
7239038362 7239038365 218.798
7239038364 5218024408 309.365
7239038364 7239038310 264.615
7239038366 5218024421 491.131
7239038368 5218024408 198.743
7239038368 7239038314 18.227
7239038369 7239038368 364.46
7239038370 7239038366 15.787
7239038370 7239038314 495.335
7272237942 8162317127 14.195
7272237952 8274615875 23.609
7272237952 3417620198 154.182
7272237953 7272237952 15.569
7272237953 9189713160 2454.608
7290085406 7290085433 3176.279
7306303939 8309038603 21.566
7342311442 623882094 96.481
7342311442 1731002041 58.801
7434524009 7434524010 12.464
7434524009 4031133515 748.294
7434524010 7434524011 39.491
7434524011 1767507282 21.19
7434524011 7434524014 32.78
7434524014 1812985196 200.728
7494139934 7237147589 38.874
7494139934 7494139940 76.278
7494139940 7494139944 251.599
7494139944 7494139949 272.927
7494139949 7237147597 53.485
7494139949 7494139953 74.749
7494139953 7643104604 398.492
7494139954 1812961364 930.901
7494139954 7494139944 64.025
7494139956 7494139957 455.807
7494139956 9176258827 741.61
7494139957 10121638004 216.246
7494139957 7494139958 243.982
7494139958 10121638005 217.763
7494139958 5372886960 539.986
7494139960 7494139961 147.336
7494139960 10121638003 294.647
7494139961 7494139962 358.589
7494139961 7494139957 180.313
7577807772 2080156296 161.935
7577807775 2075558824 42.785
7577807776 7577807775 92.854
7577807782 2080156519 11.751
7577807782 7577807781 106.791
7635602553 7635602554 4.336
7635602553 6286505816 11.337
7635602554 847909091 151.274
7635602554 7644016549 104.883
7635716175 8173581149 31.891
7635716175 7635716178 184.015
7635716178 7635716175 70.215
7640538122 7640538123 26.194
7640538123 4418547303 979.572
7640538124 7640538126 30.061
7640538124 3394926264 68.707
7640795801 7640795802 35.927
7640795801 10006883781 52.73
7640795803 2080503992 22.296
7640795803 7640795806 99.742
7640795806 7640795803 58.877
7640795807 2070951768 97.93
7640795816 9760025393 10.796
7640795816 7640795819 87.88
7640795819 8779096606 408.189
7640795829 7640795830 18.874
7640795829 2080026891 41.553
7642035045 1812985087 7.38
7642035046 7642035048 81.156
7642035046 7642035049 160.078
7642035049 7642035050 9.693
7642035049 7653256828 223.942
7642035050 7653256835 608.378
7643104593 7643104594 16.143
7643104593 5218024426 1273.437
7643104594 7643104597 133.913
7643104594 5367731183 247.887
7643104601 7643104602 14.68
7643104601 2966864111 524.663
7643104601 2966864102 278.52
7643104602 2080492109 1350.951
7643104603 1812961611 690.854
7643104604 7643104605 24.896
7643104604 1559764474 538.834
7643104605 9160616273 54.856
7647497291 7290085406 1363.758
7647497291 9494303438 763.814
7650025766 1816871036 431.027
7650025776 8321595610 14.988
7650025776 10218414413 381.906
7650128634 7650128635 22.946
7650128635 2075544546 33.614
7650128636 7650128637 14.456
7650128636 5367731187 31.399
7650128637 1811842944 216.245
7650128642 1817420463 416.156
7650128652 1817420442 10.703
7650128652 7650128653 473.796
7650128653 1817420463 8.833
7650128653 7650128654 251.348
7650128654 5396155172 305.874
7650128654 7650128642 162.305
7650128657 2080373743 384.633
7651257354 7651257355 24.001
7651257354 1559777533 270.743
7653256821 7653256825 28.076
7653256821 4264689306 27.781
7653256825 1773445433 50.65
7653256827 1773445490 1414.782
7653256828 7653256833 96.127
7653256828 1986294068 63.915
7653256833 9668441394 20.692
7653256834 7653256835 14.342
7653256834 7642035046 448.129
7653256835 2070941703 891.453
7653256836 7237147664 565.109
7657049680 5387174178 10.545
7657049680 1767512068 356.751
7667019573 5389568253 717.177
7667019575 7667031840 21.784
7667019575 5389568264 398.275
7667019578 7667031821 482.207
7667019578 8442364507 136.379
7667031793 3304124066 161.216
7667031793 7667031795 22.329
7667031795 7667031831 398.062
7667031796 7667031807 318.308
7667031796 7667031803 334.447
7667031803 7667031807 312.088
7667031803 8442364511 78.76
7667031807 7667031808 171.907
7667031807 7667031801 111.581
7667031808 9724684189 292.335
7667031814 7667031823 300.649
7667031814 8442364508 348.891
7667031821 10214891664 220.297
7667031821 7667031823 206.555
7667031831 7667031834 333.873
7667031831 7667031839 25.311
7667031833 7667019575 19.983
7667031834 7667031837 73.13
7667031834 7667031832 53.761
7667031837 3796888854 402.906
7667031839 7667031793 394.092
7667031839 262766173 97.87
7667031840 7667031844 52.276
7667031840 7667031832 21.043
7667031844 7667031839 337.569
7682486702 7682486708 107.856
7682486702 1559764572 45.414
7682486708 2070947051 172.359
7694046970 3105692661 7.764
7695593451 7695593454 16.433
7695593451 7695593459 508.601
7695593452 8162317185 71.322
7695593452 7695593453 18.486
7695593453 7695593458 12.137
7695593453 7695593456 49.022
7695593454 1643025209 236.804
7695593455 7695593452 470.53
7695593457 7695593458 48.377
7695593458 7695593454 507.256
7695593458 7695593459 18.424
7695593459 7695593452 11.671
7695593459 7695593460 468.868
7699592764 1812985100 7.132
7714311089 8617218866 38.181
7714311089 8240349610 68.693
7739775330 9509597478 44.16
7739775330 6446571398 57.044
7739775332 6446571398 42.622
7739775332 9509597478 3.951
7739775333 6193663764 44.488
7739775333 9509597495 38.229
7739775356 9509597495 92.302
7739775356 7739775333 73.201
7781276676 7781276680 63.843
7781276676 2080179483 443.769
7793194778 5885990552 2085.684
7793194778 6191872208 427.812
7793196590 3102844563 145.334
7793196599 6191872208 43.525
7793196599 7793196590 362.952
7793196600 7793196599 11.84
7793196600 6191872232 191.899
7796429505 10218414403 953.958
7796429505 10548100927 2970.235
7817671239 7122945515 16.302
7817671239 9846575002 33.12
7817671240 9846575038 18.396
7817671240 7817671241 15.897
7817671251 8447249938 338.778
7817671255 7817671251 55.07
7817671255 9846574960 238.636
7829693921 7829693922 116.777
7829693921 2038156059 756.461
7829693922 10585438617 40.683
7829693922 10585438618 39.262
7829693922 7829693924 402.046
7829693924 2038156000 923.903
7855726128 7855726129 59.567
7855726128 3990951518 53.867
7855726129 7855726146 34.885
7855726129 7855726131 37.704
7855726131 7855726135 220.371
7855726135 1643396397 440.451
7855726135 7855726137 160.375
7855726137 7847007689 682.84
7855726146 1641368929 58.937
7855726146 7855726163 82.879
7855726150 3105641729 241.058
7855726154 3990951535 243.333
7855726155 7855726137 867.137
7855726155 7855726154 71.773
7855726162 1641368886 53.725
7855726162 3990951538 220.781
7855726163 7855726165 31.693
7855726165 1823336875 388.745
7887751551 3701520387 142.78
7891550256 9724117557 159.03
7891550256 9724117582 2252.168
7899107387 7899107390 7.34
7899107387 1540291688 195.046
7899107390 6193663760 19.158
7899107395 1540291703 121.518
7902323202 1792735370 74.498
7902323203 6481406835 55.582
7902323203 7902323207 44.975
7902323207 7902323208 15.259
7902323207 7902323214 48.684
7902323208 7902323209 46.676
7902323208 6481406831 43.589
7902323209 6481406831 13.999
7902323209 5518756753 51.644
7902323210 7902323208 45.843
7902323225 3993371230 299.711
7902323226 7902323203 42.332
7902323226 6481406835 72.818
7902323237 3993371363 1053.833
7902323237 7902323244 1406.746
7902323244 8147149224 502.036
7902323266 3993371401 2196.24
7902323281 1643396542 388.669
7902323281 7902330091 67.079
7902323284 7902330118 6.734
7902330091 7902323284 34.555
7902330093 7902330097 60.725
7902330097 7902330100 264.608
7902330097 7902330100 85.654
7902330100 7902330103 58.448
7902330103 8147149225 242.243
7902330103 7902330107 120.294
7902330107 7902330111 62.905
7902330111 7902323284 138.97
7902330111 847909623 999.279
7902330118 7902330093 84.601
7902330118 1643396542 329.615
7902330149 7902330150 18.707
7902330149 7902330207 27.7
7902330150 7902330151 96.175
7902330150 7902330185 18.154
7902330151 7902330152 238.759
7902330152 7902330153 75.795
7902330152 6481406849 106.06
7902330153 7902330154 21.55
7902330153 6481406849 58.833
7902330154 5518756745 12.768
7902330154 1792732597 97.241
7902330157 7902330153 12.287
7902330157 7902330234 40.62
7902330182 7902330150 106.324
7902330185 7902330191 23.234
7902330185 7902330215 105.411
7902330191 7902330149 12.555
7902330191 7902330203 50.459
7902330195 7902330191 125.053
7902330195 7902330203 151.956
7902330203 8147149228 345.873
7902330204 7902330149 36.774
7902330204 7902330207 53.518
7902330207 7902330194 65.543
7902330209 7902330185 61.421
7902330209 7902330215 140.783
7902330215 3811406931 221.409
7902330216 7902330151 156.91
7902330229 7902330157 33.744
7902330229 7902330234 58.385
7902330234 7902330209 303.685
7902330241 6191872238 244.112
7902330241 7793196600 137.78
7902330242 7902330241 10.088
7902330242 7902330241 413.372
7902330243 7902330242 25.141
7902336056 3107473834 463.714
7902336068 9846567009 123.526
7902352896 7902352931 98.827
7902352896 7902430305 474.896
7902352931 5885991788 331.065
7902352964 7902430399 10.838
7902352964 3203969108 452.892
7902352967 7902352964 7.455
7902352967 7902352985 683.334
7902352985 7902352986 6.264
7902352985 3355366331 2602.479
7902352986 7902430378 10.407
7902421880 7902430320 25.413
7902421880 3021339377 304.158
7902421882 7902336056 729.153
7902421882 7902430319 408.306
7902430291 9846574819 48.696
7902430291 7902336068 768.889
7902430305 6875644380 626.478
7902430318 5885991809 489.663
7902430318 5885991788 507.298
7902430319 5885991808 21.388
7902430319 7902352931 201.25
7902430319 7902352896 99.027
7902430320 7902430319 37.861
7902430320 9846574817 311.773
7902430368 7902430369 10.343
7902430368 8450165982 478.85
7902430369 7902430371 11.267
7902430370 7902430368 11.149
7902430370 7902450982 187.297
7902430371 7902430370 10.076
7902430371 6193598184 770.84
7902430378 7902430379 6.496
7902430378 6875644510 430.324
7902430379 7902352985 9.521
7902430379 7902352964 688.596
7902430399 3021405369 7.91
7902430422 9136058088 212.416
7902430422 7902430423 196.828
7902430423 9846574840 219.466
7902430423 7902450963 13.487
7902450963 9136058093 214.027
7902450963 9846574868 157.514
7902450979 3021339377 18.246
7902450979 7902430320 305.353
7902450982 7902450979 9.164
7902450982 10103455902 346.105
7902450983 10130431967 9.337
8065958875 8066006413 64.317
8065958875 8066006420 21.45
8065958875 8066006424 27.925
8066006386 8066006429 32.006
8066006386 8066006433 32.978
8066006387 8066006391 72.155
8066006387 8066006441 28.895
8066006387 8066006445 24.342
8066006391 8066006409 513.663
8066006391 9644748186 113.633
8066006409 8066006413 21.629
8066006409 8066006416 16.53
8066006413 8066006416 24.412
8066006416 8066006445 226.073
8066006420 6875572568 211.757
8066006424 8066006420 31.983
8066006429 8066006433 32.362
8066006433 6875572546 83.307
8066006441 8066006386 64.357
8066006445 8066006441 31.062
8088690434 8088690439 24.901
8088690434 8088690436 31.707
8088690436 8088690440 191.066
8088690436 8088690439 29.108
8088690439 3993371445 490.991
8088690440 8088690444 261.463
8088690440 8088690443 199.125
8088690443 1730988614 376.949
8088690444 8088690463 220.726
8088690444 9777422154 312.341
8088690451 8088690455 79.155
8088690451 8088690457 53.937
8088690455 8088690458 267.413
8088690455 8088690462 59.507
8088690456 8088690457 11.548
8088690456 7902330093 2259.833
8088690457 8088690462 33.86
8088690457 8088690455 48.937
8088690458 9777422150 179.029
8088690462 1643396541 838.391
8088690463 8088690443 260.902
8088690464 2013105758 47.468
8088690464 8088690468 153.407
8088690468 4303657674 109.114
8088690469 4303657668 244.209
8088690469 1643396420 431.99
8147149224 3993371241 309.393
8147149225 8147149227 12.18
8147149225 1792732567 121.539
8147149226 8147149225 7.248
8147149226 7902330107 272.947
8147149227 8147149228 7.17
8147149227 7902330204 357.023
8147149228 8147149226 12.253
8147149228 8147149226 210.892
8147149236 3811406866 174.709
8159376707 4644025111 441.055
8159376707 1768126061 332.441
8159376707 1669108459 574.582
8162299436 10036657035 79.355
8162299439 10032910888 204.665
8162299439 8162299473 120.893
8162299440 8162299439 201.407
8162299440 8162299447 212.176
8162299441 8162299440 249.303
8162299441 10032910886 204.115
8162299442 8162299441 127.702
8162299445 8162299447 233.124
8162299445 8162299441 209.266
8162299446 8162299445 128.31
8162299447 8162299455 269.554
8162299447 8162299469 222.193
8162299448 10032910887 9.061
8162299448 8162299436 198.64
8162299449 8162299451 69.313
8162299451 8162299448 266.068
8162299453 10032910837 9.539
8162299453 10036657024 52.765
8162299455 10036652916 74.277
8162299457 8162299445 220.265
8162299457 8162299455 130.685
8162299459 8162299457 63.722
8162299463 8162299453 15.02
8162299463 10036652915 53.127
8162299468 10036652906 15.881
8162299469 10032910836 6.896
8162299469 8162299471 155.584
8162299471 10032910833 7.499
8162299471 8162299473 136.98
8162299473 10036657051 167.648
8162299473 10032910830 8.494
8162299474 10032910827 11.126
8162299474 10036657042 43.492
8162299477 1646411629 4370.965
8162299479 8162299477 163.897
8162299485 8162299479 388.581
8162299509 8162317422 71.114
8162299509 3248726918 99.439
8162299513 3105692632 319.37
8162317117 8162317346 622.255
8162317121 8162317420 65.164
8162317121 8162317117 107.216
8162317122 5433628832 78.375
8162317126 6897192808 60.8
8162317126 8162317122 92.927
8162317127 8162317128 19.106
8162317127 9250716161 273.814
8162317128 9189713164 55.14
8162317128 8162317133 14.233
8162317133 7272237942 19.293
8162317133 9189713169 38.057
8162317184 7695593453 63.667
8162317346 8162317413 533.765
8162317346 8162317345 305.851
8162317350 6716183921 205.4
8162317357 4329857876 133.4
8162317357 9236263786 219.498
8162317364 8162317365 8.798
8162317364 8162317389 72.381
8162317365 4329857865 185.282
8162317365 8162317374 439.53
8162317374 8162317375 11.251
8162317374 8162317388 139.722
8162317375 8162317380 243.867
8162317375 6716203303 141.018
8162317380 8162317389 117.347
8162317380 8162317392 442.799
8162317387 4329857876 103.592
8162317388 8162317365 72.782
8162317389 8162317388 9.054
8162317389 8162317375 140.975
8162317391 8162317392 111.403
8162317391 5385382441 674.749
8162317392 8162317387 189.891
8162317392 8162317393 87.444
8162317393 4329861396 209.471
8162317393 8162317380 92.7
8162317394 6716183918 198.319
8162317394 8162317397 442.682
8162317395 8162317394 11.551
8162317410 4329857864 433.545
8162317411 4329857862 24.058
8162317411 8162317417 428.184
8162317412 8162317416 17.261
8162317412 9189713165 4292.632
8162317413 8162317412 24.478
8162317416 8162317417 23.509
8162317416 4329857862 432.594
8162317417 8162317413 16.586
8162317417 8162317126 1171.725
8162317420 8162317117 75.865
8162317420 6897192808 16.442
8162317421 8162299513 70.251
8162317421 8162317420 26.609
8162317422 3248726918 63.886
8162317422 8162317421 17.472
8162317438 1646411629 17.601
8162317438 10006883728 1154.702
8162317439 8162317438 356.768
8162317439 3340030563 18.222
8162317450 10166766126 651.32
8173581140 6446475935 363.89
8173581146 10253125228 11.819
8173581146 10253125279 38.379
8173581149 1696907761 9.244
8173581149 8173581165 161.393
8173581161 1758379609 100.664
8173581165 6502428097 11.612
8173581165 8173581161 401.214
8240349572 9494303469 1826.432
8240349572 8240387922 895.677
8240349573 6468475604 1307.3
8240349574 9494303484 41.494
8240349574 8240349578 20.796
8240349578 8240387922 58.816
8240349578 8240349573 1028.2
8240349580 8240349574 59.14
8240349588 6468475620 4208.447
8240349604 8547888137 1409.15
8240349604 2966948868 700.972
8240349610 8240349588 622.42
8240387922 8240349580 20.356
8240387922 5378278331 930.632
8243071322 8243071323 11.411
8243071322 9560355039 245.804
8243071323 3105641749 251.769
8245070696 3993370874 67.875
8245070696 8245070700 91.374
8245070700 3993371180 6305.843
8248491079 1825733724 596.959
8248491079 8248491080 13.186
8248491080 1825733672 51.568
8248491081 8248491082 13.374
8248491081 1825733764 80.411
8248491082 1825733775 240.038
8248491108 9509597490 279.796
8248491108 6446571402 665.84
8248528826 10218373791 413.158
8249489520 8249489525 12.748
8249489520 8249489522 179.744
8249489522 1773451507 1082.151
8249489522 8249489525 179.973
8249489525 1773445736 287.94
8249489529 1784836066 46.477
8249489529 7238911388 307.483
8252353321 6211906721 1079.977
8252353321 8252353327 46.067
8252353327 8647511282 529.588
8255454517 4031151115 16.084
8274615875 1539971148 1661.666
8288731592 2858295879 18.876
8288731592 2087718085 448.563
8301898455 3141328998 868.26
8301898455 8301898457 172.637
8309038598 8309038616 22.724
8309038598 1913153381 233.565
8309038600 1696907767 57.304
8309038600 8309038616 12.993
8309038601 8309038609 12.732
8309038601 1842769842 80.211
8309038602 1842769777 12.729
8309038602 1696907742 22.741
8309038603 1730900638 418.113
8309038603 8321595610 578.33
8309038609 8309038602 12.834
8309038609 8309038598 66.833
8309038612 3424883639 11.408
8309038612 1842769777 352.022
8309038615 3424883635 8.411
8309038615 8309038612 237.879
8309038616 1842854227 245.068
8309040618 8309040619 17.809
8309040618 6179850742 308.076
8309040619 261680111 144.689
8321595610 1816871047 165.191
8332677070 1696907907 10.864
8332677070 774449030 420.212
8332677116 8309038600 218.253
8332679138 3102558436 30.476
8332679138 5105503521 40.483
8409378622 5387205191 435.844
8409378622 1646411849 160.449
8412353265 8412353267 68.324
8412353265 8412353274 312.273
8412353267 8412353266 227.225
8412353267 8412353268 15.036
8412353268 3102557418 85.792
8435384928 9721875783 580.667
8442364506 8442364507 20.625
8442364506 2127146701 147.95
8442364507 8500408696 92.307
8442364511 8442364512 20.799
8442364511 7667019578 148.384
8442364512 9724684196 389.426
8442967889 7667031796 257.113
8442967897 1792727979 333.84
8447164242 8447164241 339.152
8447164242 5501715354 508.888
8447176291 8447176296 33.227
8447176291 8447176293 29.179
8447176293 8447176300 245.17
8447176293 8447176296 31.288
8447176296 3021185775 452.261
8447176300 8447176307 46.135
8447176301 8447176300 43.366
8447176301 8447176307 52.217
8447176307 3236733627 322.694
8447227216 3649627840 647.693
8447227216 8447227219 211.52
8447227218 8447227220 20.963
8447227219 8447227218 9.397
8447227219 3652917078 361.705
8447227220 8447227223 9.228
8447227220 9846575035 708.552
8447227222 4038687654 72.506
8447227223 8447227219 21.117
8447227223 8447227222 214.791
8447227225 8447227229 230.453
8447227225 3652917084 34.08
8447227229 3021225162 39.579
8447227235 8447227239 41.891
8447227235 8447227242 42.01
8447227239 8447227243 234.577
8447227239 8447227242 33.516
8447227242 3652917083 353.96
8447227243 8447227250 40.89
8447227244 8447227250 49.398
8447227244 8447227243 37.541
8447227250 2966908440 246.427
8447249929 5429583879 23.68
8447249929 5429583876 238.005
